订阅名称 (Subscription Name),日期 (Date),产品 (Product),服务 (Meter Category),服务类型 (Meter Sub-Category),服务资源 (Meter Name),已消耗资源数量 (Consumed Quantity),资源费率 (ResourceRate),扩展的成本 (ExtendedCost),服务信息 (Consumed Service),组件 (Instance ID),(Unit of Measure),(Resource Group)
Clobotics Azure China - Retail,05/10/2022,Azure Databricks - Standard - Jobs Compute - DBU - CN,Azure Databricks,,Standard Jobs Compute DBU,0.156282,0,0,Microsoft.Databricks,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/RetailInfra/providers/Microsoft.Databricks/workspaces/dwbi-prod,Hours,RetailInfra
Clobotics Azure China - Retail,05/10/2022,Azure Databricks - Standard - Jobs Compute - DBU - CN,Azure Databricks,,Standard Jobs Compute DBU,0.329728,0,0,Microsoft.Databricks,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/cn-retail-prod/providers/Microsoft.Databricks/workspaces/cn-databricks-prod,Hours,cn-retail-prod
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,3.683367,1.919628497,7.070696257,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/8a5b05f5f5e74a38b4a80e9c8f92a31d,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.150003,1.919628497,0.287950033,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/687dcaa585e34811a48a81e1fe657cbf,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.516677,1.919628497,2.911456389,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/e8487d78d3c24cdcb88e1b408779bf42,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.650013,1.919628497,1.247783478,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/d2832720a85f4caabbd723d573ffd4ff,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.850017,1.919628497,3.551345352,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/3b3062e0d52942a2a057f7188537bdfe,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.483343,1.919628497,4.76709599,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/1a8523b78a08492d80e89ba1b037d21d,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.16669,1.919628497,4.159239867,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/97502d375085480396643926cff9ee1c,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,3.6667,1.919628497,7.038701809,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/70770a352f1348b5b9c98414041708e5,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.633346,1.919628497,1.21578903,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/76d143110b894fd2bdcf9d08292fd92b,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/a99c4f0486a1414fb368c3e7b93912ac,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,5.883351,1.919628497,11.29384824,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/83f02f24fa0c4326a670061846da37cf,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.316673,1.919628497,2.527523012,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/9aa0994a39cb4d74918d84db9ceac61d,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.150003,1.919628497,0.287950033,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/8918e528b2e542d3bff1a2043c86ceba,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,5.883351,1.919628497,11.29384824,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/117547d2d5e643c4b54f0ef5552fe719,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.16667,1.919628497,2.239572978,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/6ed7223cf3ff4664bd9b5cf56514647e,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.850017,1.919628497,3.551345352,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/e763764fa4564d9287e5e6b2443d50d5,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.966686,1.919628497,3.77530649,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/aa042118e2964557b08353b530cf3c84,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.366674,1.919628497,0.703877859,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/323e8a6a044c41ea85507811196a80bb,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,16.883351,1.919628497,32.4097617,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/a6798ef063b14eda99f6f058eb3aae39,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.650013,1.919628497,1.247783478,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/db7bb437922f477aaac8f2710763984a,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.483343,1.919628497,4.76709599,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/240e6edd0000487da47b028ebc57ea93,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.150023,1.919628497,4.127245419,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/acdbc4628d4344dea451186987075901,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.350007,1.919628497,0.671883411,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/1701ab77c9d74725bcce0d53352684cd,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,3.6667,1.919628497,7.038701809,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/b4a374b3d848465c9921e79866e0f706,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.200004,1.919628497,0.383933378,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/5a8114fd3bfd41ff84514a1a56d914cf,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,5.366694,1.919628497,10.30205874,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/45ec0d05bf8f4dd5be901b96af999eed,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,5.350027,1.919628497,10.27006429,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/ec6d0971b8744ccabedd65bc72bbac9e,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.683347,1.919628497,1.311772374,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/bcb2533682bd4bd1981120cab0e5dcaa,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,24,1.919628497,46.07108392,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/a88f5dc999074323bf42d3e2eb1b5e8d,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.150023,1.919628497,4.127245419,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/3593739a7382466fa4fe25b5416ddc84,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,2.483343,1.919628497,4.76709599,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/12962c6b39ff460eb554ba307dc04aca,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/8817e3734e404aefa3d2168e79f6b6f2,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.700014,1.919628497,3.263395319,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/4e9e9d0adec148cbbae4216f49d6f2dc,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1.150023,1.919628497,2.207616923,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/5922c9eb9b8c4aa98af77942731e6abd,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/b8b25f607e524f4a80a7d244f1823ccd,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.650013,1.919628497,1.247783478,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/845306e1ebd24365bc59b0b130f3837e,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.983353,1.919628497,1.887672441,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/5c450206cedd469b87304b38bd131c0a,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/ab3970776caa4557ac8d1f3a922943a7,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.866684,1.919628497,1.663711304,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/07998fbe069d4d5080f33de944914380,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,17.050021,1.919628497,32.72970618,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/c2cb3b6f344f42b2a48ebb61153b9e00,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/8135a9cb14d04e55a4d5f21da1adf4b2,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.466676,1.919628497,0.895844548,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/5c8e427b5cd64c9ca3eeadd5cf709371,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.366674,1.919628497,0.703877859,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/970bb98da89a4b2f8104a3305fbcbece,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.200004,1.919628497,0.383933378,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/45da8eb04c1f4d2b814726f4265977df,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,1,1.919628497,1.919628497,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/fc4035fb744a436eaabfa1056cb3adfd,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.16667,1.919628497,0.319944482,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU/providers/Microsoft.Compute/virtualMachines/933eba54d74f4510bf644ef26d1c6ed0,Hours,DATABRICKS-RG-DWBI-PROD-RPLFCYLTQPQYU
Clobotics Azure China - Retail,05/11/2022,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - CN East 2,Virtual Machines,Dv2/DSv2 Series,D3 v2/DS3 v2,0.200004,1.919628497,0.383933378,Microsoft.Compute,/subscriptions/73bddc57-e285-42a6-a9df-64bbd1342d37/resourceGroups/DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA/providers/Microsoft.Compute/virtualMachines/0418e729ae954ac89ba58b75d8d65cc0,Hours,DATABRICKS-RG-CN-DATABRICKS-PROD-Y45JX6AKRZ6XA
